time,dataset,apnea_type,excerpt,file,test_acc,n_train,n_test,epochs
07/16/2021 20:28 PM,patchAllisterW,osa,11,results/results.csv,1.0,298,74,10
07/16/2021 20:29 PM,patchAllisterW,osa,8,results/results.csv,1.0,32,8,10
07/16/2021 20:30 PM,patchAllisterW,osa,6,results/results.csv,0.5416666567325592,111,28,10
07/16/2021 20:31 PM,patchAllisterW,osa,6,results/results.csv,0.5,111,28,10
07/16/2021 20:31 PM,patchAllisterW,osa,6,results/results.csv,0.5,111,28,10
07/16/2021 20:32 PM,patchAllisterW,osa,6,results/results.csv,0.9583333320915699,111,28,10
07/17/2021 00:21 AM,patchAllisterW,osa,10,results/results.csv,0.9624999985098839,336,84,4
07/17/2021 00:25 AM,patchAllisterW,osa,1,results/results.csv,nan,21,5,5
07/17/2021 00:27 AM,dreams,osa,1,results/results.csv,0.9821428563445807,234,58,5
07/17/2021 00:30 AM,dreams,osa,2,results/results.csv,1.0,85,21,5
07/17/2021 00:33 AM,dreams,osa,3,results/results.csv,1.0,567,142,5
07/17/2021 00:35 AM,dreams,osa,4,results/results.csv,1.0,67,17,5
07/17/2021 00:39 AM,dreams,osa,5,results/results.csv,0.5480769276618958,837,209,5
07/17/2021 00:41 AM,dreams,osa,5,results/results.csv,1.0,837,209,5
07/17/2021 00:43 AM,dreams,osa,7,results/results.csv,1.0,250,62,5
07/17/2021 00:46 AM,dreams,osa,9,results/results.csv,0.4910714030265808,458,114,5
07/17/2021 00:49 AM,dreams,osa,9,results/results.csv,0.3928571343421936,458,114,5
07/17/2021 00:54 AM,dreams,osa,9,results/results.csv,0.5729166567325592,458,114,5
07/17/2021 00:57 AM,dreams,osa,9,results/results.csv,0.53125,458,114,5
07/17/2021 00:58 AM,dreams,osa,7,results/results.csv,0.53125,250,62,5
07/17/2021 01:00 AM,dreams,osa,7,results/results.csv,0.53125,250,62,5
07/17/2021 01:06 AM,dreams,osa,7,results/results.csv,0.3125,250,62,5
07/17/2021 01:08 AM,dreams,osa,1,results/results.csv,0.375,234,58,15
07/17/2021 01:14 AM,dreams,osa,1,results/results.csv,1.0,234,58,15
07/17/2021 01:18 AM,dreams,osa,3,results/results.csv,1.0,567,142,15
07/17/2021 01:20 AM,dreams,osa,5,results/results.csv,1.0,837,209,15
07/17/2021 01:24 AM,dreams,osa,7,results/results.csv,1.0,250,62,15
07/17/2021 01:26 AM,dreams,osa,9,results/results.csv,1.0,458,114,15
07/17/2021 01:28 AM,dreams,osa,11,results/results.csv,1.0,234,58,15
07/17/2021 01:31 AM,dreams,osa,11,results/results.csv,1.0,234,58,15
07/17/2021 01:35 AM,dreams,osa,2,results/results.csv,1.0,85,21,15
07/17/2021 01:38 AM,dreams,osa,6,results/results.csv,1.0,96,24,15
07/17/2021 01:40 AM,patchAllisterW,osa,123,results/results.csv,0.5625,76,19,15
07/17/2021 01:51 AM,patchAllisterW,osa,10,results/results.csv,0.9874999998137355,336,84,15
07/17/2021 01:53 AM,patchAllisterW,osa,11,results/results.csv,0.9861111110076308,298,74,15
07/17/2021 01:55 AM,patchAllisterW,osa,12,results/results.csv,1.0,187,47,15
07/17/2021 01:57 AM,patchAllisterW,osa,12,results/results.csv,0.9249999970197678,187,47,15
07/17/2021 02:13 AM,patchAllisterW,osa,16,results/results.csv,0.9545454531908035,351,88,15
07/17/2021 02:15 AM,patchAllisterW,osa,16,results/results.csv,0.9204545468091965,351,88,15
07/17/2021 02:20 AM,patchAllisterW,osa,17,results/results.csv,0.9722222220152617,310,78,15
07/17/2021 02:22 AM,patchAllisterW,osa,17,results/results.csv,0.96875,310,78,15
07/17/2021 02:36 AM,patchAllisterW,osa,13,results/results.csv,0.96875,163,41,10
07/17/2021 02:44 AM,patchAllisterW,osa,13,results/results.csv,0.9375,163,41,10
07/17/2021 11:00 AM,patchAllisterW,osa,16,results/results.csv,0.953125,351,88,10
07/17/2021 13:45 PM,patchAllisterW,osa,10,results/results.csv,0.6136363744735718,368,92,10
07/17/2021 13:51 PM,patchAllisterW,osa,11,results/results.csv,0.9624999985098839,334,84,10
07/17/2021 13:52 PM,patchAllisterW,osa,12,results/results.csv,0.8958333358168602,215,54,10
07/17/2021 13:54 PM,patchAllisterW,osa,13,results/results.csv,0.96875,276,69,10
07/17/2021 13:58 PM,patchAllisterW,osa,16,results/results.csv,0.8791666701436043,245,244,10
07/17/2021 13:59 PM,patchAllisterW,osa,14,results/results.csv,0.875,54,14,10
07/17/2021 14:00 PM,patchAllisterW,osa,17,results/results.csv,0.9212962985038757,219,218,10
07/17/2021 14:02 PM,patchAllisterW,osa,16,results/results.csv,0.8791666701436043,245,244,10
07/17/2021 17:19 PM,patchAllisterW,osa,15,results/results.csv,0.5347222089767456,145,145,10
07/17/2021 17:21 PM,patchAllisterW,osa,15,results/results.csv,0.5277777910232544,145,145,10
07/17/2021 17:57 PM,dreams,osa,1,results/results.csv,nan,5,1,15
07/17/2021 18:02 PM,dreams,osa,1,results/results.csv,0.9821428563445807,234,58,10
07/17/2021 18:06 PM,dreams,osa,2,results/results.csv,0.9375,85,21,10
07/17/2021 18:08 PM,dreams,osa,2,results/results.csv,1.0,85,21,10
07/17/2021 18:12 PM,dreams,osa,1,results/results.csv,1.0,234,58,10
07/17/2021 18:16 PM,dreams,osa,3,results/results.csv,0.993421052582562,610,152,10
07/17/2021 18:24 PM,dreams,osa,1,results/results.csv,0.9285714253783226,234,58,10
07/17/2021 18:28 PM,dreams,osa,4,results/results.csv,1.0,67,17,10
07/17/2021 18:31 PM,dreams,osa,5,results/results.csv,0.9955357140861452,913,228,10
07/17/2021 18:33 PM,dreams,osa,7,results/results.csv,1.0,250,62,10
07/17/2021 18:38 PM,dreams,osa,9,results/results.csv,0.96875,523,131,10
07/17/2021 18:41 PM,dreams,osa,10,results/results.csv,0.9722222220152617,575,144,10
07/17/2021 18:44 PM,dreams,osa,11,results/results.csv,0.9642857126891613,234,58,10
07/17/2021 18:46 PM,dreams,osa,12,results/results.csv,0.9807692300528288,434,108,10
07/17/2021 18:49 PM,dreams,osa,3,results/results.csv,1.0,610,152,10
07/17/2021 18:58 PM,mit,osa,37,results/results.csv,0.9673913046717644,755,189,10
07/17/2021 19:00 PM,mit,osa,61,results/results.csv,0.90625,283,71,10
07/17/2021 19:06 PM,dublin,osa,3,results/results.csv,0.90625,144,36,10
07/17/2021 19:09 PM,dublin,osa,6,results/results.csv,0.75,42,10,10
07/17/2021 19:13 PM,dublin,osa,12,results/results.csv,0.921875,261,65,10
07/17/2021 19:16 PM,patchAllisterW,osa,10,results/results.csv,0.9090909063816071,368,92,10
07/17/2021 19:19 PM,patchAllisterW,osa,11,results/results.csv,0.8999999985098839,334,84,10
07/17/2021 19:20 PM,patchAllisterW,osa,12,results/results.csv,0.8958333358168602,215,54,10
07/17/2021 19:22 PM,patchAllisterW,osa,13,results/results.csv,0.9375,276,69,10
07/17/2021 19:25 PM,patchAllisterW,osa,14,results/results.csv,0.875,54,14,10
07/17/2021 19:31 PM,patchAllisterW,osa,15,results/results.csv,0.7142857015132904,232,58,10
07/17/2021 19:32 PM,patchAllisterW,osa,15,results/results.csv,0.6964285671710968,232,58,20
07/17/2021 19:34 PM,patchAllisterW,osa,16,results/results.csv,0.8854166641831398,391,98,15
07/17/2021 19:37 PM,patchAllisterW,osa,17,results/results.csv,0.8624999970197678,350,87,15
07/17/2021 19:52 PM,patchAllisterW,osa,123,results/results.csv,1.0,84,21,15
07/17/2021 19:53 PM,patchAllisterW,osa,123,results/results.csv,1.0,84,21,15
07/17/2021 19:56 PM,patchJeffB,osa,1,results/results.csv,1.0,82,20,15
07/17/2021 20:02 PM,patchAllisterW,osa,10,results/results.csv,0.9204545468091965,368,92,10
07/17/2021 20:06 PM,patchAllisterW,osa,11,results/results.csv,0.9624999985098839,334,84,10
07/17/2021 20:07 PM,patchAllisterW,osa,12,results/results.csv,0.875,215,54,10
07/17/2021 20:08 PM,patchAllisterW,osa,13,results/results.csv,0.921875,276,69,10
07/17/2021 20:10 PM,patchAllisterW,osa,15,results/results.csv,0.8035714328289032,232,58,10
07/17/2021 20:13 PM,patchAllisterW,osa,15,results/results.csv,0.7142857015132904,232,58,10
07/17/2021 20:14 PM,patchAllisterW,osa,15,results/results.csv,0.7678571492433548,232,58,10
07/17/2021 20:16 PM,patchAllisterW,osa,16,results/results.csv,0.78125,391,98,10
07/17/2021 20:17 PM,patchAllisterW,osa,17,results/results.csv,0.699999988079071,350,87,10
07/17/2021 20:18 PM,patchAllisterW,osa,11,results/results.csv,0.4624999761581421,334,84,10
07/17/2021 20:19 PM,patchAllisterW,osa,11,results/results.csv,0.9624999985098839,334,84,10
07/17/2021 20:20 PM,patchAllisterW,osa,16,results/results.csv,0.8854166641831398,391,98,10
07/17/2021 20:21 PM,patchAllisterW,osa,17,results/results.csv,0.9125000014901161,350,87,10
07/17/2021 20:23 PM,patchAllisterW,osa,15,results/results.csv,0.5357142984867096,232,58,10
07/17/2021 20:24 PM,patchAllisterW,osa,12,results/results.csv,0.9166666641831398,215,54,10
